Date,USDvINR,VIX,CPI,UNCERT_IND
01-01-2013,,13.69,11.61616,133.149
02-01-2013,,13.71,11.61616,133.149
03-01-2013,,13.47,11.61616,133.149
04-01-2013,,13.37,11.61616,133.149
07-01-2013,,13.92,11.61616,133.149
08-01-2013,,13.27,11.61616,133.149
09-01-2013,,13.32,11.61616,133.149
10-01-2013,,13.27,11.61616,133.149
11-01-2013,,13.23,11.61616,133.149
14-01-2013,,13.7,11.61616,133.149
15-01-2013,,13.58,11.61616,133.149
16-01-2013,,13.99,11.61616,133.149
17-01-2013,,14.01,11.61616,133.149
18-01-2013,,13.89,11.61616,133.149
21-01-2013,,13.66,11.61616,133.149
22-01-2013,,13.89,11.61616,133.149
23-01-2013,,13.67,11.61616,133.149
24-01-2013,,14.46,11.61616,133.149
25-01-2013,,14.77,11.61616,133.149
28-01-2013,,15.17,11.61616,133.149
29-01-2013,,14.47,11.61616,133.149
30-01-2013,,14.38,11.61616,133.149
31-01-2013,,14.13,11.61616,133.149
01-02-2013,,13.76,12.0603,138.35072
04-02-2013,,14.34,12.0603,138.35072
05-02-2013,,14.61,12.0603,138.35072
06-02-2013,,14.26,12.0603,138.35072
07-02-2013,,14.89,12.0603,138.35072
08-02-2013,,15.16,12.0603,138.35072
11-02-2013,,15.65,12.0603,138.35072
12-02-2013,,15.31,12.0603,138.35072
13-02-2013,,15.14,12.0603,138.35072
14-02-2013,,15.09,12.0603,138.35072
15-02-2013,,15.24,12.0603,138.35072
18-02-2013,,16.29,12.0603,138.35072
19-02-2013,,15.81,12.0603,138.35072
20-02-2013,,15.6,12.0603,138.35072
21-02-2013,,16.94,12.0603,138.35072
22-02-2013,,16.79,12.0603,138.35072
25-02-2013,,16.73,12.0603,138.35072
26-02-2013,,17.36,12.0603,138.35072
27-02-2013,,16.23,12.0603,138.35072
28-02-2013,,14.86,12.0603,138.35072
01-03-2013,,14.06,11.44279,155.18349
04-03-2013,,13.67,11.44279,155.18349
05-03-2013,,13.39,11.44279,155.18349
06-03-2013,,13.4,11.44279,155.18349
07-03-2013,,13.07,11.44279,155.18349
08-03-2013,,13.34,11.44279,155.18349
11-03-2013,,14.25,11.44279,155.18349
12-03-2013,,15.13,11.44279,155.18349
13-03-2013,,16.2,11.44279,155.18349
14-03-2013,,14.66,11.44279,155.18349
15-03-2013,,15.16,11.44279,155.18349
18-03-2013,,15.85,11.44279,155.18349
19-03-2013,,16.71,11.44279,155.18349
20-03-2013,,16.66,11.44279,155.18349
21-03-2013,,16.51,11.44279,155.18349
22-03-2013,,15.54,11.44279,155.18349
25-03-2013,,16.36,11.44279,155.18349
26-03-2013,,15.8,11.44279,155.18349
28-03-2013,,15.22,11.44279,155.18349
01-04-2013,,14.85,10.2439,148.75081
02-04-2013,,14.1,10.2439,148.75081
03-04-2013,,14.87,10.2439,148.75081
04-04-2013,,15.85,10.2439,148.75081
05-04-2013,,16.16,10.2439,148.75081
08-04-2013,,16.77,10.2439,148.75081
09-04-2013,,16.82,10.2439,148.75081
10-04-2013,,16.49,10.2439,148.75081
11-04-2013,,16.97,10.2439,148.75081
12-04-2013,,16.45,10.2439,148.75081
15-04-2013,,16.61,10.2439,148.75081
16-04-2013,,16.25,10.2439,148.75081
17-04-2013,,16.36,10.2439,148.75081
18-04-2013,,15.36,10.2439,148.75081
22-04-2013,,16.22,10.2439,148.75081
23-04-2013,,15.07,10.2439,148.75081
25-04-2013,,14.2,10.2439,148.75081
26-04-2013,,13.88,10.2439,148.75081
29-04-2013,,14.33,10.2439,148.75081
30-04-2013,,15.1,10.2439,148.75081
02-05-2013,,16.28,10.67961,122.28458
03-05-2013,,15.55,10.67961,122.28458
06-05-2013,,15.84,10.67961,122.28458
07-05-2013,,16.5,10.67961,122.28458
08-05-2013,,16.76,10.67961,122.28458
09-05-2013,,16.6,10.67961,122.28458
10-05-2013,,16.86,10.67961,122.28458
11-05-2013,,16.84,10.67961,122.28458
13-05-2013,,17.51,10.67961,122.28458
14-05-2013,,17.17,10.67961,122.28458
15-05-2013,,18.13,10.67961,122.28458
16-05-2013,,17.74,10.67961,122.28458
17-05-2013,,17.57,10.67961,122.28458
20-05-2013,,17.71,10.67961,122.28458
21-05-2013,,17.88,10.67961,122.28458
22-05-2013,,17.72,10.67961,122.28458
23-05-2013,,18.73,10.67961,122.28458
24-05-2013,,17.7,10.67961,122.28458
27-05-2013,,17.03,10.67961,122.28458
28-05-2013,,17.12,10.67961,122.28458
29-05-2013,,17.86,10.67961,122.28458
30-05-2013,,16.04,10.67961,122.28458
31-05-2013,,16.99,10.67961,122.28458
03-06-2013,,17.29,11.05769,129.93832
04-06-2013,,17.26,11.05769,129.93832
05-06-2013,,16.78,11.05769,129.93832
06-06-2013,,17.35,11.05769,129.93832
07-06-2013,,17.35,11.05769,129.93832
10-06-2013,,18.11,11.05769,129.93832
11-06-2013,,19.49,11.05769,129.93832
12-06-2013,,18.85,11.05769,129.93832
13-06-2013,,19.44,11.05769,129.93832
14-06-2013,,18.35,11.05769,129.93832
17-06-2013,,18.18,11.05769,129.93832
18-06-2013,,18.29,11.05769,129.93832
19-06-2013,,18.46,11.05769,129.93832
20-06-2013,,19.19,11.05769,129.93832
21-06-2013,,19.03,11.05769,129.93832
24-06-2013,,21.01,11.05769,129.93832
25-06-2013,59.807999,21.14,11.05769,129.93832
26-06-2013,59.658001,21.07,11.05769,129.93832
27-06-2013,60.713001,18.85,11.05769,129.93832
28-06-2013,60.188,17.95,11.05769,129.93832
01-07-2013,59.526001,18.09,10.84906,130.02573
02-07-2013,59.377998,18.21,10.84906,130.02573
03-07-2013,59.548,18.91,10.84906,130.02573
04-07-2013,60.219002,18.58,10.84906,130.02573
05-07-2013,60.174999,18.67,10.84906,130.02573
08-07-2013,60.223,19.34,10.84906,130.02573
09-07-2013,60.688,19.32,10.84906,130.02573
10-07-2013,60.095001,19.98,10.84906,130.02573
11-07-2013,59.888,18.89,10.84906,130.02573
12-07-2013,59.827,18.69,10.84906,130.02573
15-07-2013,59.883999,18.79,10.84906,130.02573
16-07-2013,59.807999,18.99,10.84906,130.02573
17-07-2013,59.292999,19.36,10.84906,130.02573
18-07-2013,59.323002,18.27,10.84906,130.02573
19-07-2013,59.737999,18.13,10.84906,130.02573
22-07-2013,59.333,17.63,10.84906,130.02573
23-07-2013,59.717999,16.72,10.84906,130.02573
24-07-2013,59.757999,16.91,10.84906,130.02573
25-07-2013,59.126999,16.72,10.84906,130.02573
26-07-2013,58.958,16.78,10.84906,130.02573
29-07-2013,59.060001,18.25,10.84906,130.02573
30-07-2013,59.411999,18.12,10.84906,130.02573
31-07-2013,60.807999,18.77,10.84906,130.02573
01-08-2013,60.630001,19.81,10.74766,188.82958
02-08-2013,60.432999,20.89,10.74766,188.82958
05-08-2013,61.098,20.8,10.74766,188.82958
06-08-2013,60.876999,22.73,10.74766,188.82958
07-08-2013,60.783001,22.04,10.74766,188.82958
08-08-2013,61.202999,21.19,10.74766,188.82958
09-08-2013,60.723999,,10.74766,188.82958
12-08-2013,60.672001,21.28,10.74766,188.82958
13-08-2013,61.369999,19.26,10.74766,188.82958
14-08-2013,61.450001,18.7,10.74766,188.82958
15-08-2013,61.290001,,10.74766,188.82958
16-08-2013,61.259998,23.64,10.74766,188.82958
19-08-2013,62.490002,25.59,10.74766,188.82958
20-08-2013,63.849998,27.23,10.74766,188.82958
21-08-2013,63.360001,28.09,10.74766,188.82958
22-08-2013,64.690002,27.68,10.74766,188.82958
23-08-2013,64.410004,25.75,10.74766,188.82958
26-08-2013,64.07,26.38,10.74766,188.82958
27-08-2013,64.292999,29.42,10.74766,188.82958
28-08-2013,66.860001,32.38,10.74766,188.82958
29-08-2013,67.349998,29.41,10.74766,188.82958
30-08-2013,67.389999,27.81,10.74766,188.82958
02-09-2013,66.589996,27.55,10.69767,160.81843
03-09-2013,66.510002,32.49,10.69767,160.81843
04-09-2013,68.610001,31.11,10.69767,160.81843
05-09-2013,66.269997,28.53,10.69767,160.81843
06-09-2013,66.008003,28.65,10.69767,160.81843
09-09-2013,65.237999,,10.69767,160.81843
10-09-2013,64.059998,29.44,10.69767,160.81843
11-09-2013,63.619999,29.75,10.69767,160.81843
12-09-2013,63.16,29.71,10.69767,160.81843
13-09-2013,63.619999,28.29,10.69767,160.81843
16-09-2013,63.290001,28.82,10.69767,160.81843
17-09-2013,63.290001,27.93,10.69767,160.81843
18-09-2013,63.18,27.69,10.69767,160.81843
19-09-2013,63.580002,24.5,10.69767,160.81843
20-09-2013,62.189999,24.73,10.69767,160.81843
23-09-2013,62.720001,27.02,10.69767,160.81843
24-09-2013,62.68,26.72,10.69767,160.81843
25-09-2013,62.720001,25.68,10.69767,160.81843
26-09-2013,62.43,24.0,10.69767,160.81843
27-09-2013,61.73,24.06,10.69767,160.81843
30-09-2013,62.91,26.65,10.69767,160.81843
01-10-2013,62.580002,25.77,11.05991,107.31889
02-10-2013,62.610001,,11.05991,107.31889
03-10-2013,62.07,25.17,11.05991,107.31889
04-10-2013,61.959999,26.13,11.05991,107.31889
07-10-2013,61.380001,26.83,11.05991,107.31889
08-10-2013,,26.55,11.05991,107.31889
09-10-2013,62.029999,25.87,11.05991,107.31889
10-10-2013,61.810001,25.88,11.05991,107.31889
11-10-2013,61.610001,23.59,11.05991,107.31889
14-10-2013,60.990002,22.85,11.05991,107.31889
15-10-2013,61.380001,23.24,11.05991,107.31889
16-10-2013,61.830002,,11.05991,107.31889
17-10-2013,61.450001,21.06,11.05991,107.31889
18-10-2013,61.099998,20.12,11.05991,107.31889
21-10-2013,61.240002,20.18,11.05991,107.31889
22-10-2013,60.619999,19.96,11.05991,107.31889
23-10-2013,61.189999,20.35,11.05991,107.31889
24-10-2013,61.52,20.64,11.05991,107.31889
25-10-2013,61.450001,20.42,11.05991,107.31889
28-10-2013,61.439999,21.29,11.05991,107.31889
29-10-2013,61.509998,19.76,11.05991,107.31889
30-10-2013,61.450001,19.53,11.05991,107.31889
31-10-2013,61.32,18.39,11.05991,107.31889
01-11-2013,62.220001,18.64,11.46789,79.37089
03-11-2013,,19.49,11.46789,79.37089
04-11-2013,62.200001,,11.46789,79.37089
05-11-2013,61.98,19.94,11.46789,79.37089
06-11-2013,62.16,20.25,11.46789,79.37089
07-11-2013,62.470001,19.87,11.46789,79.37089
08-11-2013,62.849998,19.64,11.46789,79.37089
11-11-2013,63.34,19.98,11.46789,79.37089
12-11-2013,63.48,20.86,11.46789,79.37089
13-11-2013,63.959999,20.45,11.46789,79.37089
14-11-2013,63.369999,19.26,11.46789,79.37089
15-11-2013,63.040001,,11.46789,79.37089
18-11-2013,62.709999,18.82,11.46789,79.37089
19-11-2013,62.200001,19.3,11.46789,79.37089
20-11-2013,62.110001,20.83,11.46789,79.37089
21-11-2013,62.759998,21.14,11.46789,79.37089
22-11-2013,62.990002,20.04,11.46789,79.37089
25-11-2013,62.240002,21.05,11.46789,79.37089
26-11-2013,62.502998,21.59,11.46789,79.37089
27-11-2013,62.459999,21.14,11.46789,79.37089
28-11-2013,62.540001,20.71,11.46789,79.37089
29-11-2013,62.412998,21.38,11.46789,79.37089
02-12-2013,62.459999,23.36,9.132421,103.19482
03-12-2013,62.318001,24.72,9.132421,103.19482
04-12-2013,62.362999,23.71,9.132421,103.19482
05-12-2013,61.700001,21.68,9.132421,103.19482
06-12-2013,61.580002,22.21,9.132421,103.19482
09-12-2013,61.150002,19.16,9.132421,103.19482
10-12-2013,60.869999,17.98,9.132421,103.19482
11-12-2013,60.98,17.54,9.132421,103.19482
12-12-2013,61.59,17.74,9.132421,103.19482
13-12-2013,62.16,17.84,9.132421,103.19482
16-12-2013,62.188,18.36,9.132421,103.19482
17-12-2013,61.779999,18.33,9.132421,103.19482
18-12-2013,61.709999,17.54,9.132421,103.19482
19-12-2013,62.029999,16.58,9.132421,103.19482
20-12-2013,62.459999,16.02,9.132421,103.19482
23-12-2013,62.02,16.26,9.132421,103.19482
24-12-2013,61.84,15.58,9.132421,103.19482
25-12-2013,61.748001,,9.132421,103.19482
26-12-2013,61.790001,14.88,9.132421,103.19482
27-12-2013,61.889999,14.66,9.132421,103.19482
30-12-2013,61.669998,15.08,9.132421,103.19482
31-12-2013,61.779999,15.12,9.132421,103.19482
01-01-2014,61.803001,15.58,7.239819,95.17994
02-01-2014,61.84,16.55,7.239819,95.17994
03-01-2014,62.060001,15.87,7.239819,95.17994
06-01-2014,62.23,16.5,7.239819,95.17994
07-01-2014,62.310001,16.32,7.239819,95.17994
08-01-2014,62.080002,16.32,7.239819,95.17994
09-01-2014,62.119999,16.18,7.239819,95.17994
10-01-2014,61.779999,15.58,7.239819,95.17994
13-01-2014,61.439999,15.95,7.239819,95.17994
14-01-2014,61.470001,15.74,7.239819,95.17994
15-01-2014,61.470001,15.42,7.239819,95.17994
16-01-2014,61.540001,15.54,7.239819,95.17994
17-01-2014,61.419998,15.41,7.239819,95.17994
20-01-2014,61.549999,15.35,7.239819,95.17994
21-01-2014,61.618,15.55,7.239819,95.17994
22-01-2014,61.970001,15.85,7.239819,95.17994
23-01-2014,61.869999,15.58,7.239819,95.17994
24-01-2014,62.130001,15.83,7.239819,95.17994
27-01-2014,62.73,18.67,7.239819,95.17994
28-01-2014,63.380001,17.72,7.239819,95.17994
29-01-2014,62.380001,18.04,7.239819,95.17994
30-01-2014,62.467999,17.25,7.239819,95.17994
31-01-2014,62.310001,16.82,7.239819,95.17994
03-02-2014,62.5,18.27,6.726458,78.70989
04-02-2014,62.869999,18.69,6.726458,78.70989
05-02-2014,62.130001,18.93,6.726458,78.70989
06-02-2014,62.23,18.94,6.726458,78.70989
07-02-2014,62.23,18.55,6.726458,78.70989
10-02-2014,62.09,19.05,6.726458,78.70989
11-02-2014,62.448002,18.63,6.726458,78.70989
12-02-2014,62.029999,17.43,6.726458,78.70989
13-02-2014,61.68,17.8,6.726458,78.70989
14-02-2014,62.150002,16.66,6.726458,78.70989
17-02-2014,61.830002,15.83,6.726458,78.70989
18-02-2014,61.790001,15.41,6.726458,78.70989
19-02-2014,62.209999,15.07,6.726458,78.70989
20-02-2014,62.259998,15.16,6.726458,78.70989
21-02-2014,62.130001,14.04,6.726458,78.70989
24-02-2014,62.009998,14.3575,6.726458,78.70989
25-02-2014,62.068001,13.95,6.726458,78.70989
26-02-2014,61.978001,13.955,6.726458,78.70989
27-02-2014,62.150002,,6.726458,78.70989
28-02-2014,62.02,14.1775,6.726458,78.70989
03-03-2014,61.82,15.2825,6.696429,66.12667
04-03-2014,62.169998,14.3925,6.696429,66.12667
05-03-2014,61.599998,13.8425,6.696429,66.12667
06-03-2014,61.748001,14.475,6.696429,66.12667
07-03-2014,60.799999,16.72,6.696429,66.12667
10-03-2014,61.23,17.7775,6.696429,66.12667
11-03-2014,60.810001,17.325,6.696429,66.12667
12-03-2014,61.040001,17.04,6.696429,66.12667
13-03-2014,60.77,16.82,6.696429,66.12667
14-03-2014,61.459999,16.4475,6.696429,66.12667
17-03-2014,60.98,,6.696429,66.12667
18-03-2014,61.040001,17.1275,6.696429,66.12667
19-03-2014,61.108002,16.8825,6.696429,66.12667
20-03-2014,60.950001,16.91,6.696429,66.12667
21-03-2014,61.333,16.185,6.696429,66.12667
22-03-2014,,15.875,6.696429,66.12667
24-03-2014,61.02,16.5375,6.696429,66.12667
25-03-2014,60.59,16.92,6.696429,66.12667
26-03-2014,60.220001,17.765,6.696429,66.12667
27-03-2014,60.16,18.3725,6.696429,66.12667
28-03-2014,60.237999,18.63,6.696429,66.12667
31-03-2014,59.84,21.6225,6.696429,66.12667
01-04-2014,59.990002,20.685,7.079646,78.73886
02-04-2014,59.779999,21.2125,7.079646,78.73886
03-04-2014,59.897999,22.1075,7.079646,78.73886
04-04-2014,60.389999,22.6875,7.079646,78.73886
07-04-2014,59.669998,24.9525,7.079646,78.73886
08-04-2014,60.119999,,7.079646,78.73886
09-04-2014,60.09,26.9125,7.079646,78.73886
10-04-2014,59.959999,28.7175,7.079646,78.73886
11-04-2014,60.299999,29.185,7.079646,78.73886
14-04-2014,60.34,,7.079646,78.73886
15-04-2014,60.34,31.875,7.079646,78.73886
16-04-2014,60.299999,31.16,7.079646,78.73886
17-04-2014,60.25,30.8525,7.079646,78.73886
18-04-2014,60.290001,,7.079646,78.73886
21-04-2014,60.150002,34.385,7.079646,78.73886
22-04-2014,60.48,33.355,7.079646,78.73886
23-04-2014,60.757999,31.1325,7.079646,78.73886
24-04-2014,61.009998,,7.079646,78.73886
25-04-2014,61.119999,30.68,7.079646,78.73886
28-04-2014,60.638,31.385,7.079646,78.73886
29-04-2014,60.643002,31.05,7.079646,78.73886
30-04-2014,60.417999,30.5925,7.079646,78.73886
01-05-2014,60.119999,,7.017544,88.94389
02-05-2014,60.139999,33.055,7.017544,88.94389
05-05-2014,60.02,34.1875,7.017544,88.94389
06-05-2014,60.110001,33.2675,7.017544,88.94389
07-05-2014,59.978001,33.6125,7.017544,88.94389
08-05-2014,59.889999,34.3,7.017544,88.94389
09-05-2014,59.93,37.705,7.017544,88.94389
12-05-2014,59.849998,37.105,7.017544,88.94389
13-05-2014,59.419998,32.0475,7.017544,88.94389
14-05-2014,59.310001,32.42,7.017544,88.94389
15-05-2014,59.400002,36.765,7.017544,88.94389
16-05-2014,59.330002,24.2925,7.017544,88.94389
19-05-2014,58.560001,20.63,7.017544,88.94389
20-05-2014,58.368,19.2325,7.017544,88.94389
21-05-2014,58.583,17.91,7.017544,88.94389
22-05-2014,58.688,17.835,7.017544,88.94389
23-05-2014,58.278,17.705,7.017544,88.94389
26-05-2014,58.419998,19.84,7.017544,88.94389
27-05-2014,58.650002,19.1,7.017544,88.94389
28-05-2014,59.037998,17.5575,7.017544,88.94389
29-05-2014,58.830002,16.69,7.017544,88.94389
30-05-2014,58.900002,16.335,7.017544,88.94389
02-06-2014,59.188,16.4975,6.493506,72.41731
03-06-2014,59.16,15.795,6.493506,72.41731
04-06-2014,59.299999,15.565,6.493506,72.41731
05-06-2014,59.259998,15.4475,6.493506,72.41731
06-06-2014,59.162998,15.9825,6.493506,72.41731
09-06-2014,59.167999,17.095,6.493506,72.41731
10-06-2014,59.198002,16.6625,6.493506,72.41731
11-06-2014,59.119999,17.06,6.493506,72.41731
12-06-2014,59.333,16.9025,6.493506,72.41731
13-06-2014,59.287998,17.7625,6.493506,72.41731
16-06-2014,59.702999,17.9825,6.493506,72.41731
17-06-2014,60.09,17.695,6.493506,72.41731
18-06-2014,60.323002,18.58,6.493506,72.41731
19-06-2014,59.810001,18.7425,6.493506,72.41731
20-06-2014,60.16,18.8475,6.493506,72.41731
23-06-2014,60.167999,18.9625,6.493506,72.41731
24-06-2014,60.153,19.1875,6.493506,72.41731
25-06-2014,60.189999,18.3125,6.493506,72.41731
26-06-2014,59.950001,17.7025,6.493506,72.41731
27-06-2014,60.080002,17.6275,6.493506,72.41731
30-06-2014,60.037998,17.8725,6.493506,72.41731
01-07-2014,59.970001,17.6625,7.234043,104.40687
02-07-2014,60.028,17.57,7.234043,104.40687
03-07-2014,59.439999,17.805,7.234043,104.40687
04-07-2014,59.610001,18.155,7.234043,104.40687
07-07-2014,59.717999,19.4075,7.234043,104.40687
08-07-2014,59.948002,19.18,7.234043,104.40687
09-07-2014,59.748001,18.1875,7.234043,104.40687
10-07-2014,59.757999,15.965,7.234043,104.40687
11-07-2014,60.188,15.7225,7.234043,104.40687
14-07-2014,60.088001,15.5625,7.234043,104.40687
15-07-2014,60.060001,14.7675,7.234043,104.40687
16-07-2014,60.169998,14.73,7.234043,104.40687
17-07-2014,60.080002,14.965,7.234043,104.40687
18-07-2014,60.599998,15.095,7.234043,104.40687
21-07-2014,60.278,14.8975,7.234043,104.40687
22-07-2014,60.25,14.64,7.234043,104.40687
23-07-2014,60.098,14.69,7.234043,104.40687
24-07-2014,59.860001,14.72,7.234043,104.40687
25-07-2014,60.060001,14.22,7.234043,104.40687
28-07-2014,60.053001,14.3225,7.234043,104.40687
29-07-2014,60.049999,,7.234043,104.40687
30-07-2014,60.040001,13.8875,7.234043,104.40687
31-07-2014,60.25,13.8225,7.234043,104.40687
01-08-2014,60.77,15.22,6.751055,133.45058
04-08-2014,61.208,14.815,6.751055,133.45058
05-08-2014,60.900002,13.9475,6.751055,133.45058
06-08-2014,60.842999,14.2975,6.751055,133.45058
07-08-2014,61.189999,14.1375,6.751055,133.45058
08-08-2014,61.237999,14.6175,6.751055,133.45058
11-08-2014,61.138,13.9975,6.751055,133.45058
12-08-2014,61.119999,13.4675,6.751055,133.45058
13-08-2014,61.220001,13.7625,6.751055,133.45058
14-08-2014,61.02,13.22,6.751055,133.45058
15-08-2014,60.639999,,6.751055,133.45058
18-08-2014,60.772999,13.5025,6.751055,133.45058
19-08-2014,60.82,13.905,6.751055,133.45058
20-08-2014,60.740002,13.66,6.751055,133.45058
21-08-2014,60.608002,13.7325,6.751055,133.45058
22-08-2014,60.439999,13.62,6.751055,133.45058
25-08-2014,60.463001,13.7875,6.751055,133.45058
26-08-2014,60.509998,13.9025,6.751055,133.45058
27-08-2014,60.428001,13.0625,6.751055,133.45058
28-08-2014,60.448002,13.0675,6.751055,133.45058
29-08-2014,60.610001,,6.751055,133.45058
01-09-2014,60.513,13.53,6.302521,115.322
02-09-2014,60.522999,13.4475,6.302521,115.322
03-09-2014,60.678001,13.3925,6.302521,115.322
04-09-2014,60.389999,13.0775,6.302521,115.322
05-09-2014,60.369999,12.935,6.302521,115.322
08-09-2014,60.388,12.7925,6.302521,115.322
09-09-2014,60.380001,12.7575,6.302521,115.322
10-09-2014,60.790001,12.93,6.302521,115.322
11-09-2014,60.799999,12.5175,6.302521,115.322
12-09-2014,60.810001,12.365,6.302521,115.322
15-09-2014,60.647999,13.255,6.302521,115.322
16-09-2014,60.970001,13.2825,6.302521,115.322
17-09-2014,61.053001,12.9475,6.302521,115.322
18-09-2014,60.908001,12.325,6.302521,115.322
19-09-2014,60.689999,11.8875,6.302521,115.322
22-09-2014,60.853001,11.565,6.302521,115.322
23-09-2014,61.0,12.41,6.302521,115.322
24-09-2014,60.98,12.535,6.302521,115.322
25-09-2014,60.810001,13.2975,6.302521,115.322
26-09-2014,61.490002,12.9275,6.302521,115.322
29-09-2014,61.138,13.385,6.302521,115.322
30-09-2014,61.553001,13.145,6.302521,115.322
01-10-2014,61.82,13.0,4.979253,91.51668
02-10-2014,61.713001,,4.979253,91.51668
03-10-2014,61.439999,,4.979253,91.51668
06-10-2014,61.537998,,4.979253,91.51668
07-10-2014,61.209999,14.4625,4.979253,91.51668
08-10-2014,61.27,14.1125,4.979253,91.51668
09-10-2014,60.880001,13.155,4.979253,91.51668
10-10-2014,61.02,14.33,4.979253,91.51668
13-10-2014,61.278,14.5,4.979253,91.51668
14-10-2014,61.002998,14.5925,4.979253,91.51668
15-10-2014,61.393002,,4.979253,91.51668
16-10-2014,61.373001,16.4325,4.979253,91.51668
17-10-2014,61.723,16.4,4.979253,91.51668
20-10-2014,61.358002,14.19,4.979253,91.51668
21-10-2014,61.228001,13.33,4.979253,91.51668
22-10-2014,61.143002,13.03,4.979253,91.51668
23-10-2014,61.099998,12.8625,4.979253,91.51668
24-10-2014,61.130001,,4.979253,91.51668
27-10-2014,61.162998,13.515,4.979253,91.51668
28-10-2014,61.298,13.3225,4.979253,91.51668
29-10-2014,61.181,13.005,4.979253,91.51668
30-10-2014,61.283001,13.265,4.979253,91.51668
31-10-2014,61.432999,13.295,4.979253,91.51668
03-11-2014,61.397999,13.7375,4.115226,119.68306
04-11-2014,61.412998,,4.115226,119.68306
05-11-2014,61.287998,13.755,4.115226,119.68306
06-11-2014,61.369999,,4.115226,119.68306
07-11-2014,61.493,14.11,4.115226,119.68306
10-11-2014,61.513,13.93,4.115226,119.68306
11-11-2014,61.529999,14.8,4.115226,119.68306
12-11-2014,61.490002,14.435,4.115226,119.68306
13-11-2014,61.368,13.8,4.115226,119.68306
14-11-2014,61.592999,13.9725,4.115226,119.68306
17-11-2014,61.708,14.41,4.115226,119.68306
18-11-2014,61.823002,14.065,4.115226,119.68306
19-11-2014,61.717999,14.345,4.115226,119.68306
20-11-2014,61.938,14.165,4.115226,119.68306
21-11-2014,61.923,13.8525,4.115226,119.68306
24-11-2014,61.759998,13.0175,4.115226,119.68306
25-11-2014,61.853001,13.525,4.115226,119.68306
26-11-2014,61.84,12.985,4.115226,119.68306
27-11-2014,61.787998,12.7425,4.115226,119.68306
28-11-2014,61.853001,12.8975,4.115226,119.68306
01-12-2014,62.202999,13.2025,5.85774,115.65457
02-12-2014,61.948002,12.395,5.85774,115.65457
03-12-2014,61.787998,12.3675,5.85774,115.65457
04-12-2014,61.855999,12.445,5.85774,115.65457
05-12-2014,61.783001,11.95,5.85774,115.65457
08-12-2014,61.910999,12.2075,5.85774,115.65457
09-12-2014,61.818001,12.495,5.85774,115.65457
10-12-2014,61.873001,12.2425,5.85774,115.65457
11-12-2014,62.002998,12.7725,5.85774,115.65457
12-12-2014,62.473,13.7525,5.85774,115.65457
15-12-2014,62.518002,14.02,5.85774,115.65457
16-12-2014,63.167999,16.3075,5.85774,115.65457
17-12-2014,63.653,16.925,5.85774,115.65457
18-12-2014,63.518002,14.5975,5.85774,115.65457
19-12-2014,62.983002,14.51,5.85774,115.65457
22-12-2014,63.240002,14.21,5.85774,115.65457
23-12-2014,63.223,15.2975,5.85774,115.65457
24-12-2014,63.432999,15.07,5.85774,115.65457
25-12-2014,63.400002,,5.85774,115.65457
26-12-2014,63.513,14.645,5.85774,115.65457
29-12-2014,63.59,14.5825,5.85774,115.65457
30-12-2014,63.662998,14.8625,5.85774,115.65457
31-12-2014,63.377998,15.12,5.85774,115.65457
01-01-2015,63.028,15.025,7.172996,120.23885
02-01-2015,63.028,13.795,7.172996,120.23885
05-01-2015,63.278,14.1525,7.172996,120.23885
06-01-2015,63.338001,17.42,7.172996,120.23885
07-01-2015,63.568001,18.14,7.172996,120.23885
08-01-2015,63.272999,16.4725,7.172996,120.23885
09-01-2015,62.667999,15.955,7.172996,120.23885
12-01-2015,62.348,16.11,7.172996,120.23885
13-01-2015,62.068001,16.4825,7.172996,120.23885
14-01-2015,61.973,17.2475,7.172996,120.23885
15-01-2015,62.088001,16.16,7.172996,120.23885
16-01-2015,62.057999,17.275,7.172996,120.23885
19-01-2015,61.862999,17.65,7.172996,120.23885
20-01-2015,61.638,17.2725,7.172996,120.23885
21-01-2015,61.647999,17.7125,7.172996,120.23885
22-01-2015,61.553001,18.565,7.172996,120.23885
23-01-2015,61.598,17.885,7.172996,120.23885
26-01-2015,61.432999,,7.172996,120.23885
27-01-2015,61.473,18.085,7.172996,120.23885
28-01-2015,61.403,19.77,7.172996,120.23885
29-01-2015,61.351002,19.4325,7.172996,120.23885
30-01-2015,61.796001,20.1725,7.172996,120.23885
02-02-2015,62.013,20.405,6.302521,98.44914
03-02-2015,61.728001,19.8075,6.302521,98.44914
04-02-2015,61.613998,20.05,6.302521,98.44914
05-02-2015,61.860001,20.615,6.302521,98.44914
06-02-2015,61.733002,20.685,6.302521,98.44914
09-02-2015,61.963001,22.015,6.302521,98.44914
10-02-2015,62.130001,21.1925,6.302521,98.44914
11-02-2015,62.341999,20.5025,6.302521,98.44914
12-02-2015,62.382,20.1575,6.302521,98.44914
13-02-2015,62.169998,20.1025,6.302521,98.44914
16-02-2015,62.069,20.825,6.302521,98.44914
17-02-2015,62.186001,,6.302521,98.44914
18-02-2015,62.112,20.9125,6.302521,98.44914
19-02-2015,62.074001,20.3975,6.302521,98.44914
20-02-2015,62.165001,21.2675,6.302521,98.44914
23-02-2015,62.101002,21.6325,6.302521,98.44914
24-02-2015,62.171001,21.55,6.302521,98.44914
25-02-2015,62.233002,20.775,6.302521,98.44914
26-02-2015,61.876999,20.58,6.302521,98.44914
